id,r,y
5,0,NA
5,0.0045,NaN
5,0.009,NaN
5,0.013499999999999998,NaN
5,0.018,NaN
5,0.0225,NaN
5,0.026999999999999996,NaN
5,0.0315,NaN
5,0.036,NaN
5,0.040499999999999994,NaN
5,0.045,NaN
5,0.049499999999999995,NaN
5,0.05399999999999999,NaN
5,0.058499999999999996,NaN
5,0.063,NaN
5,0.06749999999999999,NaN
5,0.072,NaN
5,0.0765,NaN
5,0.08099999999999999,NaN
5,0.08549999999999999,NaN
5,0.09,NaN
5,0.09449999999999999,NaN
5,0.09899999999999999,NaN
5,0.1035,NaN
5,0.10799999999999998,NaN
5,0.11249999999999999,NaN
5,0.11699999999999999,NaN
5,0.1215,NaN
5,0.126,NaN
5,0.13049999999999998,NaN
5,0.13499999999999998,NaN
5,0.13949999999999999,NaN
5,0.144,NaN
5,0.1485,NaN
5,0.153,NaN
5,0.1575,NaN
5,0.16199999999999998,NaN
5,0.16649999999999998,NaN
5,0.17099999999999999,NaN
5,0.1755,NaN
5,0.18,NaN
5,0.1845,NaN
5,0.18899999999999997,NaN
5,0.19349999999999998,NaN
5,0.19799999999999998,NaN
5,0.20249999999999999,NaN
5,0.207,NaN
5,0.2115,NaN
5,0.21599999999999997,NaN
5,0.22049999999999997,NaN
5,0.22499999999999998,NaN
5,0.22949999999999998,NaN
5,0.23399999999999999,NaN
5,0.2385,NaN
5,0.243,NaN
5,0.24749999999999997,NaN
5,0.252,NaN
5,0.2565,NaN
5,0.26099999999999995,NaN
5,0.26549999999999996,NaN
5,0.26999999999999996,NaN
5,0.27449999999999997,NaN
5,0.27899999999999997,NaN
5,0.2835,NaN
5,0.288,NaN
5,0.2925,NaN
5,0.297,NaN
5,0.3015,NaN
5,0.306,NaN
5,0.3105,NaN
5,0.315,NaN
5,0.31949999999999995,NaN
5,0.32399999999999995,NaN
5,0.32849999999999996,NaN
5,0.33299999999999996,NaN
5,0.33749999999999997,NaN
5,0.34199999999999997,NaN
5,0.3465,NaN
5,0.351,NaN
5,0.3555,NaN
5,0.36,NaN
5,0.3645,NaN
5,0.369,NaN
5,0.3735,NaN
5,0.37799999999999995,NaN
5,0.38249999999999995,NaN
5,0.38699999999999996,NaN
5,0.39149999999999996,NaN
5,0.39599999999999996,NaN
5,0.40049999999999997,NaN
5,0.40499999999999997,NaN
5,0.4095,NaN
5,0.414,NaN
5,0.4185,NaN
5,0.423,NaN
5,0.4275,NaN
5,0.43199999999999994,NaN
5,0.43649999999999994,NaN
5,0.44099999999999995,NaN
5,0.44549999999999995,NaN
5,0.44999999999999996,NaN
5,0.45449999999999996,NaN
5,0.45899999999999996,NaN
5,0.46349999999999997,NaN
5,0.46799999999999997,NaN
5,0.4725,NaN
5,0.477,NaN
5,0.4815,NaN
5,0.486,NaN
5,0.49049999999999994,NaN
5,0.49499999999999994,NaN
5,0.49949999999999994,NaN
5,0.504,NaN
5,0.5085,NaN
5,0.513,NaN
5,0.5175,NaN
5,0.5219999999999999,NaN
5,0.5265,NaN
5,0.5309999999999999,NaN
5,0.5355,NaN
5,0.5399999999999999,NaN
5,0.5445,NaN
5,0.5489999999999999,NaN
5,0.5535,NaN
5,0.5579999999999999,NaN
5,0.5625,NaN
5,0.567,NaN
5,0.5715,NaN
5,0.576,NaN
5,0.5804999999999999,NaN
5,0.585,NaN
5,0.5894999999999999,NaN
5,0.594,NaN
5,0.5984999999999999,NaN
5,0.603,NaN
5,0.6074999999999999,NaN
5,0.612,NaN
5,0.6164999999999999,NaN
5,0.621,NaN
5,0.6255,NaN
5,0.63,NaN
5,0.6345,NaN
5,0.6389999999999999,NaN
5,0.6435,NaN
5,0.6479999999999999,NaN
5,0.6525,NaN
5,0.6569999999999999,NaN
5,0.6615,NaN
5,0.6659999999999999,NaN
5,0.6705,NaN
5,0.6749999999999999,NaN
5,0.6795,NaN
5,0.6839999999999999,NaN
5,0.6885,NaN
5,0.693,NaN
5,0.6974999999999999,NaN
5,0.702,NaN
5,0.7064999999999999,NaN
5,0.711,NaN
5,0.7154999999999999,NaN
5,0.72,NaN
5,0.7244999999999999,NaN
5,0.729,NaN
5,0.7334999999999999,NaN
5,0.738,NaN
5,0.7424999999999999,NaN
5,0.747,NaN
5,0.7515,NaN
5,0.7559999999999999,NaN
5,0.7605,NaN
5,0.7649999999999999,NaN
5,0.7695,NaN
5,0.7739999999999999,NaN
5,0.7785,NaN
5,0.7829999999999999,NaN
5,0.7875,NaN
5,0.7919999999999999,NaN
5,0.7965,NaN
5,0.8009999999999999,NaN
5,0.8055,NaN
5,0.8099999999999999,NaN
5,0.8144999999999999,NaN
5,0.819,NaN
5,0.8234999999999999,NaN
5,0.828,NaN
5,0.8324999999999999,NaN
5,0.837,NaN
5,0.8414999999999999,NaN
5,0.846,NaN
5,0.8504999999999999,NaN
5,0.855,NaN
5,0.8594999999999999,NaN
5,0.8639999999999999,NaN
5,0.8684999999999999,NaN
5,0.8729999999999999,NaN
5,0.8775,NaN
5,0.8819999999999999,NaN
5,0.8865,NaN
5,0.8909999999999999,NaN
5,0.8955,NaN
5,0.8999999999999999,NaN
5,0.9045,NaN
5,0.9089999999999999,NaN
5,0.9135,NaN
5,0.9179999999999999,NaN
5,0.9224999999999999,NaN
5,0.9269999999999999,NaN
5,0.9314999999999999,NaN
5,0.9359999999999999,NaN
5,0.9404999999999999,NaN
5,0.945,NaN
5,0.9494999999999999,NaN
5,0.954,NaN
5,0.9584999999999999,NaN
5,0.963,NaN
5,0.9674999999999999,NaN
5,0.972,NaN
5,0.9764999999999999,NaN
5,0.9809999999999999,NaN
5,0.9854999999999999,NaN
5,0.9899999999999999,NaN
5,0.9944999999999999,NaN
5,0.9989999999999999,NaN
5,1.0034999999999998,NaN
5,1.008,NaN
5,1.0125,NaN
5,1.017,NaN
5,1.0214999999999999,NaN
5,1.026,NaN
5,1.0305,NaN
5,1.035,NaN
5,1.0394999999999999,NaN
5,1.0439999999999998,NaN
5,1.0485,NaN
5,1.053,NaN
5,1.0574999999999999,NaN
5,1.0619999999999998,NaN
5,1.0665,NaN
5,1.071,NaN
5,1.0755,NaN
5,1.0799999999999998,NaN
5,1.0845,NaN
5,1.089,NaN
5,1.0935,NaN
5,1.0979999999999999,NaN
5,1.1024999999999998,NaN
5,1.107,NaN
5,1.1115,NaN
5,1.1159999999999999,NaN
5,1.1204999999999998,NaN
5,1.125,NaN
5,1.1295,NaN
5,1.134,NaN
5,1.1384999999999998,NaN
5,1.143,NaN
5,1.1475,NaN
5,1.152,NaN
5,1.1564999999999999,NaN
5,1.1609999999999998,NaN
5,1.1655,NaN
5,1.17,NaN
5,1.1744999999999999,NaN
5,1.1789999999999998,NaN
5,1.1835,NaN
5,1.188,NaN
5,1.1925,NaN
5,1.1969999999999998,NaN
5,1.2015,NaN
5,1.206,NaN
5,1.2105,NaN
5,1.2149999999999999,NaN
5,1.2194999999999998,NaN
5,1.224,NaN
5,1.2285,NaN
5,1.2329999999999999,NaN
5,1.2374999999999998,NaN
5,1.242,NaN
5,1.2465,NaN
5,1.251,NaN
5,1.2554999999999998,NaN
5,1.26,NaN
5,1.2645,NaN
5,1.269,NaN
5,1.2734999999999999,NaN
5,1.2779999999999998,NaN
5,1.2825,NaN
5,1.287,NaN
5,1.2914999999999999,NaN
5,1.2959999999999998,NaN
5,1.3005,NaN
5,1.305,NaN
5,1.3094999999999999,NaN
5,1.3139999999999998,NaN
5,1.3185,NaN
5,1.323,NaN
5,1.3275,NaN
5,1.3319999999999999,NaN
5,1.3364999999999998,NaN
5,1.341,NaN
5,1.3455,NaN
5,1.3499999999999999,NaN
5,1.3544999999999998,NaN
5,1.359,NaN
5,1.3635,NaN
5,1.3679999999999999,NaN
5,1.3724999999999998,NaN
5,1.377,NaN
5,1.3815,NaN
5,1.386,NaN
5,1.3904999999999998,NaN
5,1.3949999999999998,NaN
5,1.3995,NaN
5,1.404,NaN
