id,time,pop
4,2.251139382070879,2964
4,4.664524916171486,2872
4,7.170448937563809,2802
4,9.621393404523838,2788
4,12.195474717207489,2764
4,14.704109000181878,2780
4,17.2593520071905,2787
4,19.82646069507453,2768
4,22.41118787516806,2745
4,24.914167664814403,2789
4,27.479292208634803,2794
4,29.93385211328102,2770
4,32.45052188896301,2794
4,35.01730192317957,2823
4,37.47085154479354,2857
4,39.95979345128517,2814
4,42.371773231631195,2842
4,44.83613543065775,2796
4,47.32291015160816,2785
4,49.75027659765782,2765
4,52.24024622341576,2732
4,54.61016407729134,2781
4,57.169676600461976,2743
4,59.76163076648624,2762
4,62.20307793767928,2789
4,64.57520411540892,2748
4,67.0021286475882,2746
4,69.59475332716593,2784
4,72.07458627079193,2815
4,74.55428387674034,2714
4,77.19804621574791,2717
4,79.65433183029147,2784
4,82.14493547054111,2785
4,84.57955480872837,2766
4,87.10228471092756,2754
4,89.6388191335512,2764
4,92.16626587004838,2739
4,94.63451198881668,2750
4,97.16115128128848,2748
4,99.63004276597695,2746
4,102.11355298628567,2746
4,104.603015132714,2778
4,107.11460219230877,2736
4,109.54793010672606,2757
4,111.95229157798246,2798
4,114.35864093375403,2799
4,116.86905269398413,2796
4,119.35581836391492,2806
4,121.78783170967232,2746
4,124.3899163958827,2802
4,126.9783830076057,2733
4,129.50580649679938,2746
4,131.9548185792778,2744
4,134.51553705680422,2814
4,137.04701284965245,2768
4,139.61926853256708,2776
4,142.13322768069608,2714
4,144.6541616002419,2739
4,147.11219714240482,2737
4,149.56184532401903,2731
4,151.96388970298656,2747
4,154.45535103647615,2756
4,156.89400669843695,2807
4,159.44154722093523,2751
4,161.86268389492818,2793
4,164.35339192502232,2765
4,166.7955151831018,2797
4,169.332451091728,2753
4,171.77615093536693,2818
4,174.27047626359408,2740
4,176.75332149975893,2746
4,179.25080083613096,2746
4,181.72536687073963,2797
4,184.14198739725006,2762
4,186.5865078477808,2754
4,189.11453634287912,2767
4,191.64976826045944,2746
4,194.16147301168468,2762
4,196.7101574265592,2696
4,199.23977566198454,2772
4,201.69415591141583,2732
4,204.32207927164092,2657
4,206.94794577903411,2662
4,209.47380162822245,2717
