id,time,pop
6,1.808622007582744,2128
6,4.003643554607856,1512
6,6.231209829840796,1262
6,8.545805448170144,1084
6,11.011933060519977,952
6,13.489658601526115,914
6,15.840511318882665,866
6,18.308776974506685,792
6,20.881404072273433,734
6,23.302200324125433,712
6,25.766652482447643,720
6,28.430918125552864,666
6,30.841171416807224,686
6,33.305304858994965,680
6,35.74857058923511,662
6,38.39802658636802,624
6,40.92735103001068,608
6,43.62669337339478,584
6,46.188175334820784,560
6,48.65052193468729,580
6,51.223168243892566,578
6,53.86562616812116,538
6,56.290062274708895,480
6,58.70464722486994,492
6,61.13587482288409,490
6,63.49330514541794,488
6,65.99598197450469,484
6,68.78364812946546,442
6,71.3755009157688,440
6,73.96660493217333,422
6,76.56830099072678,408
6,78.85875223655476,400
6,81.2872724167921,418
6,83.81353789648848,390
6,86.16682565262447,416
6,88.85151880493014,388
6,91.28163364316714,388
6,93.81306224264715,382
6,96.19974134862949,380
6,98.72030416692486,360
6,101.56694881572946,342
6,103.94274817164185,372
6,106.18161999805896,368
6,108.66666298395522,366
6,110.97093858126178,346
6,113.44588176476051,334
6,116.12448853476161,344
6,118.46782287029735,338
6,120.66701506639994,332
6,123.31185879207021,318
6,125.57394624508505,346
6,127.87364520009031,320
6,130.64409809954302,292
6,132.9808991764098,298
6,135.31595654771988,298
6,137.6381882845019,292
6,140.23093801873435,274
6,142.86736347400532,270
6,145.40095236165075,270
6,147.82406575894296,284
6,150.21651013598122,284
6,152.7264444193648,268
6,154.9840391678086,286
6,157.26762951293944,268
6,159.83419189360305,268
6,162.49807787415915,254
6,164.90337187197528,258
6,167.4253415566672,250
6,169.62239848142588,260
6,171.908523372685,278
6,174.43431322418132,260
6,177.27249079393795,248
6,179.78445916460578,250
6,182.05859152200608,246
6,184.28196109987422,248
6,187.00172707657103,228
6,189.5514702724835,234
6,191.81004904369374,238
6,194.42823086278588,226
6,196.84187169460174,240
6,199.20332322250047,224
6,201.60179082878003,226
6,203.90417325002605,216
6,206.3534567817976,206
6,208.70588306355364,210
6,211.32277177474217,214
6,213.47957623777506,214
6,215.93364398625974,226
6,218.2757006768907,210
6,220.67185805745126,204
6,223.0757778244364,200
6,225.72236628152433,198
6,228.03523820760722,208
6,230.63354556621968,196
6,232.86291784310754,186
6,235.44887815026937,188
6,237.63603339405475,198
6,240.10085889106674,198
6,242.97226198730218,172
6,245.34778228485612,184
6,247.6102795714762,188
6,250.1164591783835,176
6,252.6736439973687,170
6,255.09543406442688,182
6,257.27207927513933,166
6,259.66449280545135,172
6,262.0087494743342,166
6,264.59355709354526,162
6,267.2823364565816,162
6,269.78791734774444,172
6,272.2731045855832,170
6,274.41939730022585,172
6,276.95708704933486,164
6,279.13077270115525,168
6,281.18557444779145,172
6,283.43431162925583,158
6,285.81820241252836,162
6,288.172162926279,162
6,290.3504792924208,160
6,292.6241869724226,162
6,294.937811761716,160
6,297.45234621393604,142
6,300.2533265359403,130
6,302.7098486567827,132
6,304.855952609104,134
6,307.22235450829726,130
6,309.29215991247787,138
6,311.63085127466763,132
6,313.9691306778067,124
6,316.3697685678506,120
6,318.43943448206494,134
6,320.7604529524106,114
6,323.3007903044486,116
6,325.94540654323936,114
6,328.0128812872769,118
6,330.59187731281907,132
6,332.8264363828714,130
6,335.7022158859492,110
6,338.0940830496768,122
6,340.2857389452114,118
6,342.97624137371065,120
6,345.25643962391223,124
6,347.8324942171214,118
6,350.4135436696892,114
6,353.31920031323796,110
6,355.5168848934437,116
6,357.51030808799254,108
6,359.8043930199367,108
6,362.52423641750806,110
6,365.2497406054417,104
6,367.7125312810676,108
6,370.5177221727861,98
6,372.80862134878663,96
6,375.15908428052666,86
6,377.8264771196313,84
6,380.73186333858456,80
6,382.8023890005162,82
6,384.74166523217747,88
6,386.9697910730818,94
6,389.1068324125628,86
6,391.7608070073931,80
6,393.94227515459784,76
6,396.3881261925654,82
6,398.84159589919545,80
6,400.95245228344845,74
6,403.8282616422788,76
6,406.5238058970156,72
6,409.1666655171488,78
6,411.47321593189685,80
6,413.9980747802542,90
6,416.01058397007785,76
6,418.4491640321471,72
6,420.3606137289854,92
6,423.2626346748883,78
6,425.75919225052036,84
6,428.4838619875245,70
6,431.1617194824378,64
6,434.1445096082247,66
6,436.761368536168,72
6,439.14062943349666,70
6,441.2417837784002,70
6,442.9777572434844,76
6,445.6039826044664,62
6,448.1200444024635,58
6,450.4726286371961,58
6,453.2147070169168,48
6,456.9340254826281,48
6,458.70691873690737,54
6,461.23491855815655,48
6,463.3620181876472,64
6,464.9885810731287,60
6,467.34700568808086,58
6,469.76561356902073,48
6,472.02853173821376,48
6,474.7986987114749,48
6,478.8423931366086,46
6,481.2663241495298,44
6,484.1390047312063,34
6,486.5577339858789,34
6,488.62294494343104,38
6,491.2681608338808,34
6,493.73392145649643,30
6,496.2308777340126,36
6,499.0026165182168,44
6,501.29114495788355,36
6,503.28633294861754,42
6,505.86186144378763,46
6,508.0812408556665,46
6,510.3153452823162,38
6,513.0454785478473,32
6,516.5666282481023,26
6,519.4352649283076,32
6,521.503225831584,30
6,524.0295867909755,26
6,526.328777285591,36
6,527.6824555957686,44
6,529.6710280748126,42
6,531.5412486523114,38
6,533.6659961725588,32
6,535.7840269268949,36
6,538.5718623217845,32
6,541.2225926028309,32
6,543.0144312236521,30
6,546.3302957144978,30
6,548.7674499422542,30
6,552.041099470336,24
6,553.653046800106,26
6,555.735418446636,26
6,558.66196943340606,28
6,560.7198800283471,32
6,562.4060258119192,34
6,564.1363300675109,36
6,566.6567384735382,38
6,569.0223747446636,38
6,570.7476691822989,38
6,572.376160060284,32
6,575.0143834888426,28
6,577.3721775420306,28
6,580.1963917099184,24
6,582.5202745263061,28
6,584.3407762859616,34
6,587.7598692208928,26
6,590.071129809881,24
6,593.9508050239597,22
6,596.7917945394817,20
6,599.6031910270033,26
6,601.7731436693292,26
6,603.6705502048549,26
6,605.8157504598428,28
6,608.5496829189835,26
6,610.3802943905803,30
6,612.3979234369746,30
6,614.7501162074122,26
6,616.5580107960828,28
6,618.3396195557287,20
6,621.0393506907845,18
6,623.460989561064,16
6,625.8676530511882,18
6,628.2244654408195,22
6,631.054687816676,18
6,634.1419318891885,18
6,637.1973974374927,18
6,640.5270129199602,16
6,642.3554293083985,20
6,644.1450845633868,20
6,646.7830886265513,20
6,649.0194948874306,22
6,651.8691247937537,16
6,654.4385508331756,16
6,657.4046514466379,14
6,658.8085464554748,14
6,662.2306085689405,16
6,664.5055802045109,16
6,667.1743039451186,14
6,668.6519483476619,16
6,669.9507378894077,16
6,672.1193696966219,10
6,676.9288408557117,12
6,679.3095221340102,12
6,681.7129151365405,12
6,683.5812496223706,10
6,685.7076118070325,10
6,689.3122390683412,8
6,691.8069211192571,10
6,694.5627788831163,10
6,696.6196849339193,12
6,698.4797771214145,12
6,702.370569541584,12
6,704.1434907310887,18
6,705.927528067316,14
6,708.5503760143503,16
6,711.1255943819101,14
6,713.6622804959616,14
6,715.3663713746719,12
6,718.534138492739,12
6,720.8328610542175,10
6,723.7375994286766,12
6,727.898714856947,12
6,730.3371716583023,10
6,732.1383889771956,8
6,734.5719158201977,8
6,736.9564336571117,10
6,738.9826588999574,12
6,741.6064697138469,10
6,743.4383742815492,10
6,746.6380137636049,12
6,749.7169584984672,10
6,751.8739684594638,14
6,755.1998106159873,10
6,756.9731415273276,8
6,760.5981232201842,8
6,763.4892290431093,8
6,766.7020118116441,10
6,769.1235791773241,10
6,770.6393873082085,14
6,773.0505582890438,10
6,773.8726728327168,14
6,776.5671922037907,14
6,778.2640861335012,14
6,780.3965774563358,10
6,783.3527334111529,8
6,789.1079304570733,10
6,790.9237292111015,6
6,791.6064507661694,4
6,794.2675810829378,4
6,796.5170034404324,6
6,799.0100802247689,6
6,801.0588342758856,4
6,802.7158981569637,4
6,808.7564637004277,4
6,810.92492303706,8
6,812.8355429565664,6
6,814.1094313455498,8
6,816.6402395045699,10
6,821.8027377122319,6
6,824.7587529688243,4
6,825.7657379699514,4
6,828.8784281899707,6
6,831.3039454106362,6
6,832.8289380762989,10
6,834.4671357430786,8
6,838.636338089069,10
6,841.7218330049288,4
6,843.6039562001934,4
6,847.7644178437562,4
6,852.4062897907312,4
6,853.8569267041032,6
6,855.6149341323783,6
