id,time,pop_sma
5,1.5350669210817636,1444
5,3.6335188483782637,1176.5
5,5.9011949568839785,1028.3333333333333
5,8.23178522612403,927.75
5,10.411947173567803,860.6
5,12.990831211456264,806.8333333333334
5,15.492436677006003,764.7142857142857
5,17.824212445273997,729.875
5,20.36749252624368,699.3333333333334
5,22.747308544996176,674.9
5,25.269795143911516,651.9090909090909
5,27.99622855573553,632.25
5,30.33727040477877,614.2307692307693
5,32.668021475037165,597.7857142857143
5,34.86655448072382,582.9333333333333
5,37.52880903353487,570.375
5,40.11037899736942,557.8823529411765
5,42.68237130211324,546.3333333333334
5,45.26550857467399,534.9473684210526
5,47.690765194596,523.9
5,50.189093929396364,514.8095238095239
5,52.47100158879962,507.5
5,55.17200216451422,499.4347826086956
5,57.55305079449605,492.2083333333333
5,60.33823698616791,485.48
5,62.84324854792391,479.4230769230769
5,65.28793493349704,473.85185185185185
5,67.76325290960523,469.07142857142856
5,70.33211869567954,464.51724137931035
5,72.73461061583801,460.23333333333335
5,74.92077660283807,456.03225806451616
5,77.85465989203526,451.15625
5,80.21944430456226,446.93939393939394
5,82.76056643031791,443.0882352941176
5,85.40356963547035,438.8
5,88.2935128641528,434.6666666666667
5,90.7698515544492,430.72972972972974
5,93.5052057387256,426.86842105263156
5,95.71069602849774,423.4102564102564
5,98.25246173617118,420.175
5,100.80333706623988,417.219512195122
5,103.32176420418219,414.85714285714283
5,105.99755109023015,412.2093023255814
5,108.556299987757,409.65909090909093
5,111.21318388175267,406.68888888888887
5,113.75720836323029,403.5
5,116.76625069653983,400.1914893617021
5,119.25568973117008,397.4791666666667
5,121.70962389162989,395.14285714285717
5,124.20282169126851,392.36
5,126.80635923507701,389.5686274509804
5,128.99232533123526,387
5,131.8871359851082,384.07547169811323
5,134.15281763279594,381.6296296296296
5,136.70398368826875,379.1636363636364
5,139.39115728636602,376.75
5,141.73201694542297,374.3859649122807
5,144.42239833029012,372.2068965517241
5,147.16822976321546,369.89830508474574
5,149.65718926596733,367.76666666666665
5,152.08324747234113,365.9344262295082
5,154.5548698179628,363.8709677419355
5,157.04797096151503,361.74603174603175
5,159.7630330974034,360
5,162.01699603002476,358.3076923076923
5,164.7556983943488,356.6060606060606
5,167.18193877507954,354.7164179104478
5,169.64257877792275,353.2352941176471
5,172.1054857469771,351.7391304347826
5,174.59542541713532,350.22857142857146
5,176.92358404886613,348.81690140845075
5,179.5389112861855,347.4444444444445
5,182.13150883856332,345.8630136986302
5,184.65192427143435,344.67567567567573
5,187.02375785218644,343.68000000000006
5,189.76754670285808,342.47368421052636
5,192.44855661252544,341.0649350649351
5,195.03086214957798,339.8205128205129
5,197.36069718650992,338.8607594936709
5,199.6621920277087,337.81250000000006
5,201.95644266482938,336.6296296296297
5,204.57444382413277,335.5243902439025
5,207.12112203440708,334.22891566265065
5,209.50448638417203,332.94047619047626
5,212.2710769825924,331.7529411764707
5,214.77156919024864,330.5930232558141
5,217.2280982948571,329.5517241379312
5,219.62130357280708,328.53409090909105
5,222.2620560327768,327.5617977528091
5,224.62831494817945,326.64444444444456
5,227.14276127153562,325.6703296703298
5,229.6401851310954,324.7608695652175
5,231.9694139954371,323.76344086021516
5,234.5366526926413,322.70212765957456
5,237.28487625400487,321.6631578947369
5,239.40689337633512,320.72916666666674
5,242.03582037399195,319.8762886597939
5,244.25137258334104,319.04081632653066
5,246.90014804395713,317.959595959596
5,249.2222678008888,317.18000000000006
5,251.90158904112758,316.4356435643565
5,254.3957547918979,315.686274509804
5,257.06858703211833,314.91262135922335
5,259.2552112201662,314.2115384615385
5,262.05685305804343,313.48571428571427
5,264.17805001812025,312.9811320754717
5,266.5639369784624,312.5420560747664
5,268.6825592994382,311.8888888888889
5,270.99476181263555,311.1559633027523
5,273.3789605717928,310.25454545454545
5,275.8851364395848,309.4234234234234
5,278.0949815036095,308.57142857142856
5,280.4727259779352,307.75221238938053
5,282.7532008809849,307.0701754385965
5,285.08963380989593,306.4173913043478
5,287.63311433530356,305.82758620689657
5,290.55264420452136,305.1111111111111
5,293.0243467334256,304.47457627118644
5,295.45345176521187,303.8487394957983
5,297.6442980783015,303.3833333333333
5,300.0901491300334,302.6611570247934
5,302.8779371577323,301.9836065573771
5,305.24601299879004,301.3821138211382
5,307.7434799718717,300.7741935483871
5,310.47834330945494,300.208
5,312.9885246872856,299.6190476190476
5,315.5586610385823,299.00787401574803
5,318.1648220363383,298.328125
5,320.92161926553865,297.5658914728682
5,323.19901182075085,297.03076923076924
5,325.8553489674769,296.29007633587787
5,328.34095367589117,295.72727272727275
5,330.8101821864935,295.21804511278197
5,333.16252549335496,294.6865671641791
5,335.6785190232304,294.1333333333333
5,338.12683484625603,293.54411764705884
5,340.6860769657068,292.86131386861314
5,342.9877673921993,292.28985507246375
5,345.6676000467382,291.7985611510791
5,348.0204813540884,291.2
5,350.46794402374627,290.5390070921986
5,352.7988721946064,289.943661971831
5,355.1923158814728,289.4125874125874
5,357.9776601318281,288.7083333333333
5,360.4749855428554,288.151724137931
5,362.8554100088435,287.5890410958904
5,365.63365486063,287.00680272108843
5,368.09131249710987,286.52702702702703
5,370.3073917916741,285.9731543624161
5,372.71799890027944,285.4533333333333
5,374.98171682692964,284.9006622516556
5,377.6136220504793,284.3684210526315
5,379.9531920969226,283.88235294117635
5,382.5907768778691,283.4025974025973
5,384.7588683665375,282.9161290322579
5,387.0419921471831,282.4230769230768
5,389.2902413127621,281.92356687898075
5,391.6062592220252,281.3164556962024
5,394.5375694566313,280.64150943396214
5,396.63056831364815,280.03749999999985
5,398.92025885770425,279.503105590062
5,401.2516520322428,279.08641975308626
5,403.66602692314945,278.58895705521456
5,406.37992735676505,277.9878048780486
5,408.7881707861486,277.3696969696968
5,411.30416454515,276.77108433734924
5,413.7157131532469,276.25149700598786
5,416.22774933248934,275.65476190476176
5,418.74084906948457,275.04142011834307
5,420.8857009410795,274.43529411764695
5,423.4003542455001,273.87134502923965
5,425.87781264417634,273.3488372093022
5,428.09281362406534,272.87861271676286
5,430.59055965405037,272.35632183908035
5,433.1363507243758,271.7942857142856
5,435.64659890540383,271.2272727272726
5,438.1199051583345,270.7231638418077
5,441.03021924577325,270.134831460674
5,443.8015144478418,269.6201117318434
5,446.01842763271753,269.21111111111094
5,448.0822113453986,268.75138121546945
5,450.49941404442166,268.29670329670313
5,453.18107156555607,267.8142076502731
5,455.83579647819585,267.29347826086945
5,458.1404695139473,266.7999999999999
5,460.68075408884954,266.34408602150523
5,462.79516021308876,265.86096256684476
5,465.3271473335332,265.31914893617005
5,467.77948406531704,264.7936507936506
5,470.00329645251355,264.34736842105247
5,472.6714962578023,263.88481675392654
5,475.08173940726,263.3958333333332
5,477.3269525335344,262.97409326424855
5,480.0340709894383,262.49484536082457
5,482.71725411892925,261.9692307692306
5,485.14461004944417,261.4489795918366
5,487.2541978084856,261.02538071065976
5,489.8689847401257,260.4848484848483
5,492.1768276649352,259.96984924623104
5,494.37946606153514,259.51999999999987
5,496.39596276025577,258.9751243781093
5,499.1600401276355,258.4158415841582
5,501.7963413515367,257.8029556650244
5,504.92415860663647,257.2549019607841
5,507.86012350864553,256.7512195121949
5,510.6428273440146,256.2233009708736
5,512.857159412215,255.71980676328485
5,515.1212692977722,255.25961538461522
5,517.6443862864662,254.7464114832534
5,520.2698097334943,254.26666666666648
5,522.5794460824198,253.8104265402842
5,525.2104711323951,253.3301886792451
5,528.1435423632016,252.84507042253503
5,530.4247183582756,252.4299065420559
5,532.7685307444766,251.94418604651145
5,535.1771137605205,251.5277777777776
5,537.6914603321494,251.01382488479246
5,540.2341128225946,250.4770642201833
5,543.055050798745,249.9178082191779
5,545.6403340522331,249.3636363636362
5,548.1380523164095,248.8144796380089
5,550.7918748820252,248.2792792792791
5,553.410012324365,247.6771300448429
5,556.1610088620594,247.09821428571414
5,559.2782512180319,246.53333333333316
5,562.0599774099145,246.01769911504408
5,563.8033841090169,245.53303964757694
5,565.9143574961377,245.09649122807002
5,568.4862186278889,244.655021834061
5,570.6643995182783,244.29565217391288
5,573.0182217804182,243.87012987012972
5,575.4680453526713,243.4482758620688
5,578.3161522020508,242.96137339055778
5,580.5645321611254,242.52136752136735
5,582.4788039305286,242.02553191489346
5,585.8496015647058,241.51694915254222
5,588.301829064795,241.05485232067494
5,590.6271491964546,240.63865546218472
5,593.1090450155842,240.24267782426762
5,595.4151783545886,239.79166666666652
5,597.78795269011,239.39419087136915
5,599.9079102583082,239.0247933884296
5,602.2183339138481,238.61728395061712
5,604.8313301016005,238.2131147540982
5,607.0693328340072,237.77142857142843
5,609.4339167079185,237.33333333333317
5,612.1972116542715,236.91497975708486
5,614.4474248300402,236.49999999999986
5,616.5716973758207,236.07228915662637
5,618.5784011759546,235.67199999999985
5,620.8064621683131,235.2669322709162
5,623.5972376746963,234.8412698412697
5,625.7124788732024,234.48221343873504
5,628.2596437751157,234.1338582677164
5,630.8621685860248,233.7098039215685
5,632.8246749188517,233.28124999999986
5,635.799983577074,232.87159533073915
5,638.3735827318139,232.44186046511615
5,641.2300455088522,232.00772200772187
5,643.4363588295087,231.56923076923064
5,645.960985786641,231.1494252873562
5,648.7435517998103,230.7251908396945
5,651.3249851560616,230.31939163498086
5,654.1179919253971,229.91666666666652
5,656.8164828115829,229.49433962264135
5,659.6200011922034,228.9774436090224
5,662.1194546850678,228.48689138576762
5,664.6989818750893,228.02238805970134
5,666.5938832924995,227.58364312267642
5,668.8259605768361,227.13333333333318
5,671.4690969775894,226.66420664206626
5,674.3941080379562,226.2352941176469
5,678.017901211176,225.80219780219764
5,679.9986445177655,225.38686131386845
5,682.2304133386069,224.99636363636347
5,684.75354854251,224.60869565217376
5,687.0437803809995,224.18772563176879
5,689.4968606945038,223.8057553956833
5,692.5833459591543,223.44086021505362
5,695.2099242030407,223.04285714285697
5,698.0507519589654,222.65480427046248
5,700.6349503193742,222.29787234042539
5,703.0435133926342,221.9081272084804
5,705.3653955521502,221.56338028168997
5,707.486192074445,221.19999999999982
5,710.4807486797822,220.7832167832166
5,713.6079833961787,220.35540069686394
5,715.993110541384,219.97222222222206
5,718.9821474122202,219.63321799307943
5,721.6819162507404,219.3034482758619
5,723.8978736533268,219.01030927835038
5,726.2019632465059,218.7397260273971
5,728.6707416708522,218.409556313993
5,731.1757367930126,218.04761904761887
5,733.2144657103843,217.70847457627102
5,736.0446275456492,217.3648648648647
5,738.7415167796878,217.00336700336683
5,741.3060654617651,216.65100671140922
5,743.6882289661827,216.32775919732424
5,746.308958035494,215.9666666666665
5,748.7838177182966,215.60132890365432
5,750.9920648186204,215.29801324503293
5,753.5419403927061,214.95049504950478
5,755.9916757900436,214.61184210526298
5,758.2602947572489,214.26229508196704
5,761.2890775756663,213.8758169934639
5,764.3834337504915,213.48534201954382
5,767.0684509651537,213.08441558441544
5,769.3438155641135,212.72491909385099
5,771.8284235009351,212.34193548387083
5,774.5837026053304,211.96141479099666
5,776.7323981754018,211.60897435897422
5,779.0796432631488,211.31629392971232
5,781.235944460398,211.044585987261
5,784.0108510790762,210.76825396825382
5,786.7225013091305,210.46202531645557
5,788.9228688050605,210.17034700315443
5,790.9963178382776,209.90566037735834
