id,time,pop
3,2.663849990632507,5908
3,5.306048940398198,6618
3,7.942447739574376,7064
3,10.542527002953431,7360
3,13.085172802811313,7704
3,15.574019063233363,7906
3,18.064595517209487,7894
3,20.531583090348352,7972
3,22.97335683085652,8050
3,25.505758594674198,8056
3,27.968084519803355,8054
3,30.47975521096524,8030
3,32.94744874392507,8148
3,35.48234711618125,8136
3,37.989167397911594,8102
3,40.474917089951994,8146
3,42.936004483283405,8240
3,45.38012445572672,8264
3,47.88663228831019,8136
3,50.395767734534914,8160
3,52.9305138249767,8098
3,55.382354238375655,8014
3,57.83820856859249,8068
3,60.3133991867915,8050
3,62.841585120156964,8058
3,65.33640050230564,8076
3,67.76768006882212,8060
3,70.27852996289987,8078
3,72.79864069682831,8033
3,75.34534827473473,7863
3,77.91037717703725,7892
3,80.42226555055254,7939
3,82.89254408330842,8228
3,85.42005124900338,8034
3,87.91392120077249,8012
3,90.4540365743982,7926
3,92.98056331420312,8042
3,95.3707860154861,8142
3,97.95317722113201,8018
3,100.38495976132812,8192
3,102.82064101679651,8228
3,105.27330380355178,8278
3,107.76495143413005,8164
3,110.2670925083859,8142
3,112.71432474678932,8130
3,115.20231033073152,7984
3,117.72980361502407,7950
3,120.26886258901652,7994
3,122.76719157706155,8004
3,125.26192320503917,8078
3,127.76445351805903,7997
3,130.31541938421148,8010
3,132.87987377343987,7964
3,135.36555437514394,8112
3,137.81840776053158,7996
3,140.2748526588906,7948
3,142.74927209222048,7976
3,145.22161361772226,8062
3,147.65481145137616,8042
3,150.13966179050382,7944
3,152.6736043626239,7906
3,155.19222240469045,7954
3,157.68874335291918,8064
3,160.2207909627555,7988
3,162.7503178476419,7963
3,165.24729121056149,7951
3,167.7107179770958,8010
3,170.19069124186424,8036
3,172.74978463405898,7930
3,175.25999657557733,7998
3,177.67138959908755,8069
3,180.12164319695032,8056
3,182.62464570163948,7976
3,185.07726086308463,8173
3,187.56133115294142,8016
3,190.07864687801336,7989
3,192.54499332015092,8004
3,195.0244252171276,7842
3,197.5397070817742,7899
3,200.06164477149048,7868
3,202.59845081800873,7891
3,205.15440647197147,7868
3,207.61781684753007,7931
3,210.16986517653635,7872
3,212.7050148965976,7884
3,215.23287116790547,7734
3,217.69676579632014,7782
3,220.1573780589363,7830
3,222.6314112734624,7946
3,225.13963725687356,7984
3,227.646099013296,7946
3,230.192522886677,7952
3,232.6494590610701,8046
3,235.09300405145186,7946
3,237.56603821380273,7952
3,240.026583537872,7942
3,242.5527637090412,7810
3,245.11978067500954,7838
3,247.56188574431428,7940
3,250.03538521745986,8074
3,252.57723284146374,7972
3,255.0588770086269,7888
3,257.5306314173415,7842
3,260.02133821579696,7868
3,262.5477701985637,7840
3,265.00555248074545,7942
3,267.5289210342501,7886
3,270.0269575509159,7855
3,272.5509125069736,7816
3,275.0407776569471,7911
3,277.48768049449666,7950
3,279.96191597076023,7881
3,282.42917293645274,7828
3,284.9574085156681,7942
3,287.4286238811517,7876
3,289.86354326143004,7982
3,292.3242476993167,8018
3,294.8189739025019,7878
3,297.3004045112659,7882
3,299.85743077358785,7826
3,302.40651567672245,7752
3,304.94342897882103,7764
3,307.40894826896823,7830
3,309.8947218683439,7718
3,312.3696395358498,7834
3,314.85923196309295,7850
3,317.3529618356603,7759
3,319.8708643270793,7866
3,322.35498530862526,7940
3,324.85817791007076,7913
3,327.38309092054897,7930
3,329.8746321798152,7793
3,332.39380269615657,7722
3,334.904003558706,7808
3,337.4916355538692,7804
3,340.0700137381656,7750
3,342.58946032786,7694
3,345.1298565198507,7713
3,347.68869092522914,7574
3,350.1548612843434,7780
3,352.63459335534355,7761
3,355.12350564573904,7766
3,357.63735160557434,7780
3,360.18140688137004,7755
3,362.67911501500345,7750
3,365.20024071289185,7828
3,367.71240258926053,7844
3,370.24716796640956,7854
3,372.6679361054835,8006
3,375.1705984966187,7792
3,377.74387357757524,7723
3,380.25281799317804,7755
3,382.7586540917093,7813
3,385.25793819039814,7873
3,387.79035573413574,7743
3,390.2621813990118,7752
3,392.8294621218141,7716
3,395.3334836547032,7749
3,397.86872067157657,7804
3,400.4048031260077,7684
3,402.96658107714995,7718
3,405.4485108159451,7757
3,407.961679597416,7771
3,410.50692154283144,7742
3,412.9629747383473,7829
3,415.4434806319314,7784
3,417.86857652215747,7847
3,420.4355157948662,7715
3,422.9505442017472,7707
3,425.45530684553387,7687
3,427.9686997784193,7794
3,430.43727683280923,7868
3,432.9410182523164,7895
3,435.4135809621409,7871
3,437.90245523220227,7886
3,440.4074647396225,7819
3,442.90724842166475,7776
3,445.4645496992706,7710
