id,time,delta
5,1.5350669210817636,0
5,3.6335188483782637,936.75
5,5.9011949568839785,268.8611111111112
5,8.23178522612403,132.09027777777783
5,10.411947173567803,61.49250000000002
5,12.990831211456264,40.41888888888889
5,15.492436677006003,27.533446712018147
5,17.824212445273997,18.237563775510203
5,20.36749252624368,12.94000771604938
5,22.747308544996176,9.343827160493822
5,25.269795143911516,7.780578512396695
5,27.99622855573553,5.795856290174469
5,30.33727040477877,5.161530243261015
5,32.668021475037165,4.3486595821760625
5,34.86655448072382,3.4212471655328827
5,37.52880903353487,2.838923611111109
5,40.11037899736942,2.6591965830449826
5,42.68237130211324,2.2822845913964724
5,45.26550857467399,2.1459594405116107
5,47.690765194596,1.9732271468144051
5,50.189093929396364,1.589195011337868
5,52.47100158879962,1.276686156556287
5,55.17200216451422,1.360578199940633
5,57.55305079449605,1.2030462350346565
5,60.33823698616791,1.0643916666666673
5,62.84324854792391,0.9051621301775162
5,65.28793493349704,0.8513709304307592
5,67.76325290960523,0.7039976484420936
5,70.33211869567954,0.6848139969424156
5,72.73461061583801,0.7260126833135156
5,74.92077660283807,0.6714290669441555
5,77.85465989203526,0.579790542078564
5,80.21944430456226,0.5279992754247018
5,82.76056643031791,0.5027301959513346
5,85.40356963547035,0.4626191653131832
5,88.2935128641528,0.4283635676492826
5,90.7698515544492,0.3757980953926896
5,93.5052057387256,0.36885659710770163
5,95.71069602849774,0.3307840737523251
5,98.25246173617118,0.329173652202498
5,100.80333706623988,0.31896081201665727
5,103.32176420418219,0.28030569753183854
5,105.99755109023015,0.24535969065830793
5,108.556299987757,0.23474465759914848
5,111.21318388175267,0.2538034384246507
5,113.75720836323029,0.26848724591005624
5,116.76625069653983,0.2234887609632702
5,119.25568973117008,0.2109781716840198
5,121.70962389162989,0.22201198719283644
5,124.20282169126851,0.21589604331528575
5,126.80635923507701,0.21511972318339098
5,128.99232533123526,0.19697590139431992
5,131.8871359851082,0.18803149639472394
5,134.15281763279594,0.1874186001198379
5,136.70398368826875,0.16244124749175234
5,139.39115728636602,0.14059790858492152
5,141.73201694542297,0.13989626321442722
5,144.42239833029012,0.12406250308793429
5,147.16822976321546,0.11640821705463444
5,149.65718926596733,0.1109521529573239
5,152.08324747234113,0.11167010063005756
5,154.5548698179628,0.10818970206223348
5,157.04797096151503,0.11483180392055041
5,159.7630330974034,0.08877824133125496
5,162.01699603002476,0.10107653014053262
5,164.7556983943488,0.09770648931488074
5,167.18193877507954,0.10334843606072258
5,169.64257877792275,0.09741016294348133
5,172.1054857469771,0.10220494662151908
5,174.59542541713532,0.08603697559679184
5,176.92358404886613,0.08111639656854634
5,179.5389112861855,0.094729162227757
5,182.13150883856332,0.08141547009259847
5,184.65192427143435,0.07349184780932534
5,187.02375785218644,0.06859151042934858
5,189.76754670285808,0.06371314250538619
5,192.44855661252544,0.062439233608784186
5,195.03086214957798,0.060063812311564484
5,197.36069718650992,0.07211457477070725
5,199.6621920277087,0.06896333219836578
5,201.95644266482938,0.062391427564395856
5,204.57444382413277,0.05717444064266325
5,207.12112203440708,0.0629104075685065
5,209.50448638417203,0.06512750864123659
5,212.2710769825924,0.06512395154140076
5,214.77156919024864,0.05663274453038305
5,217.2280982948571,0.051533267295844856
5,219.62130357280708,0.05568595027673774
5,222.2620560327768,0.0522960431315019
5,224.62831494817945,0.04944412493122672
5,227.14276127153562,0.05543643712141848
5,229.6401851310954,0.049113242124625825
5,231.9694139954371,0.0550114134068408
5,234.5366526926413,0.05280979580847367
5,237.28487625400487,0.050772300172174066
5,239.40689337633512,0.04917681401969837
5,242.03582037399195,0.04680889714044467
5,244.25137258334104,0.04184350508647042
5,246.90014804395713,0.03759002398458197
5,249.2222678008888,0.04104489337822663
5,251.90158904112758,0.035943632977159044
5,254.3957547918979,0.038421122594633046
5,257.06858703211833,0.040270335492026625
5,259.2552112201662,0.035391809650285766
5,262.05685305804343,0.03797754900776868
5,264.17805001812025,0.038532898385413225
5,266.5639369784624,0.04756407142595737
5,268.6825592994382,0.03909785521069701
5,270.99476181263555,0.03591650003365553
5,273.3789605717928,0.029706100649624003
5,275.8851364395848,0.03083368380665675
5,278.0949815036095,0.03529968796016094
5,280.4727259779352,0.033802481316357665
5,282.7532008809849,0.03215561956194841
5,285.08963380989593,0.02602450310434326
5,287.63311433530356,0.02473288842834957
5,290.55264420452136,0.024616243685422545
5,293.0243467334256,0.027223874954043853
5,295.45345176521187,0.02393706016465426
5,297.6442980783015,0.03304426672629819
5,300.0901491300334,0.02829086317722682
5,302.8779371577323,0.026307022239200874
5,305.24601299879004,0.02923364840389311
5,307.7434799718717,0.027551635538943593
5,310.47834330945494,0.023087875130072887
5,312.9885246872856,0.029636127991937558
5,315.5586610385823,0.02858704029325406
5,318.1648220363383,0.025102595371206324
5,320.92161926553865,0.022502126419216815
5,323.19901182075085,0.028426702565738194
5,325.8553489674769,0.022885674791023658
5,328.34095367589117,0.026473354038234285
5,330.8101821864935,0.022848824976752426
5,333.16252549335496,0.02013011095230552
5,335.6785190232304,0.01660132480524712
5,338.12683484625603,0.0205972892667113
5,340.6860769657068,0.020194611098585058
5,342.9877673921993,0.019696291179121694
5,345.6676000467382,0.024771348551980828
5,348.0204813540884,0.0221570375471755
5,350.46794402374627,0.02435256100327567
5,352.7988721946064,0.023766370228189948
5,355.1923158814728,0.02228866431842599
5,357.9776601318281,0.018071437433325496
5,360.4749855428554,0.019771491170123588
5,362.8554100088435,0.019757649404052887
5,365.63365486063,0.022141037281254237
5,368.09131249710987,0.024254221746539118
5,370.3073917916741,0.018223613832437202
5,372.71799890027944,0.016443947970311592
5,374.98171682692964,0.016438698107782826
5,377.6136220504793,0.016901541896702076
5,379.9531920969226,0.018030782310329143
5,382.5907768778691,0.01747730187341324
5,384.7588683665375,0.01946063450448765
5,387.0419921471831,0.01737102692037454
5,389.2902413127621,0.0187334982630158
5,391.6062592220252,0.015695480716541102
5,394.5375694566313,0.014307214469053812
5,396.63056831364815,0.017191746024682555
5,398.92025885770425,0.01947164581806248
5,401.2516520322428,0.01983969252805878
5,403.66602692314945,0.020047237020218562
5,406.37992735676505,0.018195856706508248
5,408.7881707861486,0.017276332630288653
5,411.30416454515,0.015963437539863637
5,413.7157131532469,0.01509693147701785
5,416.22774933248934,0.01354388253921098
5,418.74084906948457,0.014498595558807498
5,420.8857009410795,0.015155343465070562
5,423.4003542455001,0.016098427469890157
5,425.87781264417634,0.0167470046068545
5,428.09281362406534,0.019388183004807755
5,430.59055965405037,0.015165170420658399
5,433.1363507243758,0.01478035919877262
5,435.64659890540383,0.014821940883791447
5,438.1199051583345,0.014032573175673092
5,441.03021924577325,0.012649832106898054
5,443.8015144478418,0.012383461820460403
5,446.01842763271753,0.013305747150352421
5,448.0822113453986,0.013575643804116574
5,450.49941404442166,0.011991606547381904
5,453.18107156555607,0.01094011483219159
5,455.83579647819585,0.011811776033334534
5,458.1404695139473,0.011528548358811974
5,460.68075408884954,0.010866034918682781
5,462.79516021308876,0.010685585479719342
5,465.3271473335332,0.010468217397130395
5,467.77948406531704,0.011629410094623401
5,470.00329645251355,0.011590180935180867
5,472.6714962578023,0.012141640003702443
5,475.08173940726,0.011717872569320753
5,477.3269525335344,0.013295114209814832
5,480.0340709894383,0.010721935895147819
5,482.71725411892925,0.01082169078817132
5,485.14461004944417,0.011308937131991582
5,487.2541978084856,0.012379883683489763
5,489.8689847401257,0.009965362164203878
5,492.1768276649352,0.01096973326171696
5,494.37946606153514,0.010610983308502318
5,496.39596276025577,0.009808062919234625
5,499.1600401276355,0.008934938320680584
5,501.7963413515367,0.01014197964360742
5,504.92415860663647,0.010150056851912448
5,507.86012350864553,0.008375713958000372
5,510.6428273440146,0.008730226863938588
5,512.857159412215,0.008983327940173017
5,515.1212692977722,0.008191234897253768
5,517.6443862864662,0.008124586668489038
5,520.2698097334943,0.008808378368402843
5,522.5794460824198,0.007485963590979827
5,525.2104711323951,0.008592012957929232
5,528.1435423632016,0.007527301482850252
5,530.4247183582756,0.008138706074441737
5,532.7685307444766,0.007610117169750527
5,535.1771137605205,0.009214825089897767
5,537.6914603321494,0.00808578619373559
5,540.2341128225946,0.008066101127087092
5,543.055050798745,0.007574366198740774
5,545.6403340522331,0.007911822639641262
5,548.1380523164095,0.007907566820384116
5,550.7918748820252,0.008588186242151108
5,553.410012324365,0.008240260784999169
5,556.1610088620594,0.008337754404381987
5,559.2782512180319,0.009261615016376918
5,562.0599774099145,0.008597726167444508
5,563.8033841090169,0.008368235166250883
5,565.9143574961377,0.009296441205289123
5,568.4862186278889,0.008181481871001081
5,570.6643995182783,0.007845329753783244
5,573.0182217804182,0.0077995324424510034
5,575.4680453526713,0.0076400609919187136
5,578.3161522020508,0.006383465973676917
5,580.5645321611254,0.007398800806210621
5,582.4788039305286,0.007768499362793082
5,585.8496015647058,0.0075883373350955465
5,588.301829064795,0.007968805348782002
5,590.6271491964546,0.00872723237480144
5,593.1090450155842,0.0069829341952659645
5,595.4151783545886,0.00745789578749976
5,597.78795269011,0.008854200144816938
5,599.9079102583082,0.00842136210527211
5,602.2183339138481,0.008295485794861406
5,604.8313301016005,0.0076839416668556685
5,607.0693328340072,0.00766100828497847
5,609.4339167079185,0.0073799284228659
5,612.1972116542715,0.00762496657372426
5,614.4474248300402,0.00823631114097238
5,616.5716973758207,0.007183761499365514
5,618.5784011759546,0.007455722843179988
5,620.8064621683131,0.007447981333629659
5,623.5972376746963,0.007092454518742527
5,625.7124788732024,0.00741473081774554
5,628.2596437751157,0.007782906299928137
5,630.8621685860248,0.00604072428444737
5,632.8246749188517,0.005412230178146646
5,635.799983577074,0.006229640378112965
5,638.3735827318139,0.006216321458260343
5,641.2300455088522,0.006693984590833784
5,643.4363588295087,0.005940851424961929
5,645.960985786641,0.0060190829075551225
5,648.7435517998103,0.006606817158690425
5,651.3249851560616,0.006600632868384068
5,654.1179919253971,0.006862266842310796
5,656.8164828115829,0.0072215508429059345
5,659.6200011922034,0.005413555167532934
5,662.1194546850678,0.0052317174335620555
5,664.6989818750893,0.005883234311664981
5,666.5938832924995,0.005770706180798538
5,668.8259605768361,0.0054079188273534326
5,671.4690969775894,0.005308824460847229
5,674.3941080379562,0.004883603294601393
5,678.017901211176,0.0049704608174630845
5,679.9986445177655,0.005726726268372247
5,682.2304133386069,0.005453877921612453
5,684.75354854251,0.0048116428071746835
5,687.0437803809995,0.004618126854364409
5,689.4968606945038,0.005380219342830078
5,692.5833459591543,0.0056481876719814686
5,695.2099242030407,0.0050205524264663745
5,698.0507519589654,0.005919167599918265
5,700.6349503193742,0.006097562968221381
5,703.0435133926342,0.004855876507974872
5,705.3653955521502,0.005210407114309125
5,707.486192074445,0.004607968123987126
5,710.4807486797822,0.004525300810290094
5,713.6079833961787,0.004218621595890383
5,715.993110541384,0.004950069531001637
5,718.9821474122202,0.004882624988248724
5,721.6819162507404,0.005034643433641353
5,723.8978736533268,0.005763396492236714
5,726.2019632465059,0.006659251600936658
5,728.6707416708522,0.005234035834467088
5,731.1757367930126,0.004118438104859517
5,733.2144657103843,0.004392113264115593
5,736.0446275456492,0.0045218436659910455
5,738.7415167796878,0.003959269176190637
5,741.3060654617651,0.004367804300755426
5,743.6882289661827,0.0050159842952701185
5,746.308958035494,0.003842824278624777
5,748.7838177182966,0.0036301917197381775
5,750.9920648186204,0.00438737145525427
5,753.5419403927061,0.004225915350450858
5,755.9916757900436,0.004002077856506199
5,758.2602947572489,0.003867301406034922
5,761.2890775756663,0.003547436240921013
5,764.3834337504915,0.003673625719416902
5,767.0684509651537,0.003518940287293486
5,769.3438155641135,0.0036995268714723356
5,771.8284235009351,0.0032366548597510514
5,774.5837026053304,0.003504863280710192
5,776.7323981754018,0.003584074014074684
5,779.0796432631488,0.003572180128642843
5,781.235944460398,0.0035110713090556827
5,784.0108510790762,0.0037982424154760154
5,786.7225013091305,0.0037199861577441435
5,788.9228688050605,0.0034368815597640235
5,790.9963178382776,0.003515946336523817
5,793.857566914879,0.0028823187871853152
5,796.1718258343689,0.0030036932432365667
5,798.661321247633,0.003126693045729398
5,801.415854039562,0.002981009849191389
5,803.8871686484098,0.002955816848572798
5,806.402827166864,0.003000954405475716
5,808.5717446374256,0.0031045671526836183
5,811.0089282994643,0.0029557042609385416
5,813.4240074851672,0.00319235915199887
5,815.3324244849236,0.003631830185995901
5,817.6158986371508,0.003849419749716748
5,819.8980711059997,0.003524963242882281
5,822.1564248348363,0.0035923541224448375
5,824.38413940998,0.0034124313691513584
5,826.8844162045045,0.003178654573226687
5,830.1049322809237,0.0028971893624204297
5,832.4741164930952,0.002890978693731774
5,835.4551724826774,0.002616369587487481
5,837.5794977110098,0.0028530226919197704
5,839.8228666120061,0.0025787889981246977
5,842.6172019359875,0.0026155921377239784
5,845.027016438558,0.0025438784199851737
5,847.3241946807472,0.0031706489312415733
5,850.0213469743443,0.002653640341349024
5,852.6395015239041,0.002824245908748651
5,855.1599916653803,0.002611010156569259
5,857.4798388606785,0.0024384866494022986
5,859.6104928421436,0.002651818503539688
5,861.9332094398993,0.0028520066096204763
5,864.4535873977436,0.00271342495528252
5,866.9282973867811,0.002907532168623409
5,869.5698618356203,0.002748604356152038
5,871.843953604688,0.00300512323564825
5,874.0225576164503,0.003517629730175841
5,876.376835617471,0.0026359766106646113
5,878.8467249886961,0.0026706116450729736
5,881.0926859324294,0.0031561067103813615
5,884.0234637300572,0.00256792621423405
5,886.6193555786756,0.0025705314690094845
5,888.7171060834994,0.002781385990820669
5,891.1178345133799,0.002380992942421688
5,893.3224802091204,0.0027378772273513835
5,895.5857968290536,0.0024084488766152995
5,898.2536388173901,0.002501638572554718
5,900.4508018530976,0.00247486103002862
5,903.0581237681583,0.0025091582377271995
5,905.3237777137663,0.0028324604732771507
5,907.8249860744957,0.0028766496266526063
5,910.3767389186486,0.002908916270519296
5,912.8231769444097,0.0025060802308829004
5,915.5811545291374,0.002223216289986636
5,918.3155047451957,0.0024609452236722764
5,921.0127657415231,0.002055432535563281
5,923.5838208733817,0.002127078807429671
5,925.7416842558114,0.0025947075058761183
5,928.188455922075,0.002643352731778982
5,930.644972567112,0.002406918432516395
5,933.2244299194502,0.0019681472762939625
5,935.6825776950818,0.002031114587430598
5,938.2192717541723,0.002190084573790628
5,940.6004626073765,0.002137784282950051
5,942.9505591727727,0.0020981279872464534
5,945.2086900380823,0.002283550439677046
5,948.0321718987476,0.002248369974659967
5,950.5893528017367,0.002067191627423102
5,953.289082341358,0.00265411827781694
5,955.6205246937386,0.0025044397440019523
5,957.5617970713522,0.002453102493351105
5,959.9512806295569,0.0020257429808348583
5,962.3520072346138,0.0019495408907682314
5,964.7630957793729,0.002149873420444184
5,967.8877759277304,0.0021505953784406017
5,970.4216126012659,0.002348899066154767
5,973.1606839509576,0.002134787110050264
5,975.6440662689126,0.002007406053515065
5,978.5076069315368,0.0020663794247295485
5,980.9954884610976,0.0019973239498323235
5,983.2071523521433,0.0022074786570326697
5,985.4681910152233,0.0020259997643374563
5,987.9243884611807,0.0024435899241121244
5,990.8401749698612,0.002509776320674993
5,993.6257877931894,0.0023045094723023306
5,995.9409003871199,0.002209720166541225
5,998.5840267176208,0.0020945823278319233
5,1000.8075712631265,0.0022328921344805003
5,1003.2465059615653,0.0023383322315402326
5,1006.15769813923,0.0027341211351574273
5,1008.456294698523,0.0026495498803947278
5,1011.1891045987185,0.002365803063964065
5,1013.4219436076554,0.0021024326092212685
5,1016.7252084116153,0.0023321459246545906
5,1019.5287103700107,0.0019583072238916
5,1021.6202259261391,0.0026010847355997686
5,1023.9514911302367,0.002343225249666442
5,1026.6032085549466,0.0023518629050719407
5,1028.700676457688,0.0022661599037697676
5,1031.931177596297,0.0022030242745202247
5,1034.2287517369582,0.002362960477040407
5,1036.2807838622584,0.002632173745699708
5,1038.6954299624197,0.002291316545579938
5,1040.9488879192256,0.0021170100868992624
5,1043.9503095160203,0.00233612782171403
5,1046.8023854508579,0.002197678024800435
5,1049.3808585348174,0.00204151490261245
5,1052.1646518978412,0.002041961946943427
5,1054.4361249322642,0.0018761992573823833
5,1057.1300960761278,0.0018698118134863192
5,1059.0957922032603,0.0023270955634005015
5,1061.528748751477,0.001870879968068161
5,1063.656700577946,0.0018325971857496533
5,1066.51582316665,0.0016093026464500796
5,1068.357329521435,0.001794034131453322
5,1071.5000092946607,0.0017649286198623407
5,1073.5545256017356,0.001899280430669594
5,1075.821504752136,0.0019806456331766783
5,1078.5100207359567,0.0022381135065707896
5,1081.0536523219316,0.0019835187773962655
5,1083.1913644561905,0.0020894383350086145
5,1085.202399779612,0.0018761276742442234
5,1087.4919167694147,0.0018400437113913397
5,1089.865315478862,0.0016995182675064299
5,1092.3121881078941,0.0019797836687737752
5,1094.9235924646243,0.0017213435538817625
5,1097.3334116087376,0.001888911747619298
5,1099.7128840128785,0.0016721299251422567
5,1103.0630789618076,0.001519760462808273
5,1105.4274023254065,0.0014828145635578478
5,1107.952514503284,0.0017085940477351935
5,1110.511840907703,0.0013760851702056033
5,1112.8733015172147,0.0015384909425235922
5,1114.845682911169,0.0018171627954955082
5,1117.5701893647768,0.001623070383310001
5,1120.6180397584758,0.001423282367294768
5,1123.162710456047,0.001388162447012918
5,1125.0846317988423,0.0015131545006324004
5,1127.7294891937381,0.0013512185153399042
5,1130.2297239444383,0.0013687520867282771
5,1132.9822760247969,0.001243951814254081
5,1135.4225522709548,0.0015087211996209539
5,1138.0463774361242,0.0013817641064492075
5,1140.951866116764,0.0012898042875626556
5,1144.7609659500795,0.0013457227897265781
5,1147.2035581102557,0.0016104841466172762
5,1149.617057629921,0.0018727967554659254
5,1151.7935321363366,0.0019700019152353396
5,1154.5211303725546,0.0013825819079510678
5,1157.0221443660557,0.0013195622901976012
5,1158.8785789661624,0.001791931795091561
5,1161.3387101860974,0.00132763228525075
5,1164.245333706023,0.0014105564450600995
5,1166.3358184976687,0.0014894381164759823
5,1168.276137328317,0.0018210484487939968
5,1170.7566583608855,0.0016761192848513706
5,1172.5846632706,0.0014339481058871547
5,1174.9760732324908,0.001217074775447437
5,1177.7292828104876,0.0012776818552355381
5,1180.5420975979598,0.001446437115059721
5,1183.4352008622845,0.0013269520811420707
5,1186.278943787174,0.0013452651777074547
5,1188.6150423208292,0.0014774247020780823
5,1191.106052092164,0.0014204527661335347
5,1193.7380486312704,0.001386585547712823
5,1195.7102294425677,0.0014152395663895245
5,1199.0492138922757,0.0013191327908057477
5,1201.6459065706429,0.00138099518343364
5,1204.4424554469877,0.001172708922689475
5,1206.8792006813414,0.0012492063117237997
5,1209.6284600902584,0.0012924573194164817
5,1212.2154144940546,0.0013443807304224906
5,1214.6105855202547,0.0015102822706617436
5,1217.9278863722543,0.0011627264012153114
5,1219.6982502028156,0.0013168873787975809
5,1223.427493719807,0.0012441813669677245
5,1226.4298403652353,0.0015428198483250686
5,1229.1609364966687,0.0012757031421329313
5,1231.7042576016652,0.0012529100307055077
5,1234.017794828036,0.0012220528917866692
5,1236.7006237451628,0.0013719344627706326
5,1240.0011362215198,0.0013072405346535813
5,1243.1380470491017,0.0014138656670636602
5,1245.48727058737,0.00128118626439894
5,1248.3930830715053,0.0012563680949072556
5,1250.6882686517101,0.0015698778570603263
5,1253.263309781217,0.0014591790815347604
5,1255.0834247950502,0.0016349056630053226
5,1257.6480942738535,0.0018820012625345767
5,1259.599166161623,0.0017455982509186783
5,1262.083626896358,0.0013909553257378286
5,1264.208701634893,0.0013312895316295893
5,1267.5503405108543,0.0013513231950427725
5,1270.4759111066573,0.0012523140027695205
5,1272.8133773791305,0.0012767431511731676
5,1274.6920159130432,0.001200868751313919
5,1277.344919541448,0.001260916354877445
5,1280.1346633975545,0.001060132185029211
5,1283.1971699723365,0.0011740976089803098
5,1285.5795022036923,0.0013107940592256722
5,1287.6459476851867,0.0011134467845870435
5,1290.3252581528627,0.0011278329235202913
5,1293.5540762111784,0.0011830951553751725
5,1295.189318001803,0.0012685841137501101
5,1297.2630195203133,0.0012625641423250772
5,1299.974590200902,0.0011986630950062962
5,1302.736929785784,0.0012231237382099632
5,1304.8965191752677,0.001379507959079862
5,1306.7661514207175,0.0014765019927374182
5,1308.9153755926127,0.0013200937737719656
5,1311.1513830785996,0.0014337188329914246
5,1313.9129669557099,0.0012903185026111614
5,1316.1671172701956,0.001347101866170345
5,1318.7212686792304,0.001321274146504808
5,1321.0712234330708,0.00118866644876758
5,1324.8461130323512,0.001045012260664393
5,1327.6446506211346,0.0010171678976746577
5,1330.210362382622,9.607182859776999e-4
5,1332.1982901786644,0.0012988517699873705
5,1333.76253267741,0.0014619754387618085
5,1336.0583651643008,0.001505723241803755
5,1337.4919084746139,0.0016893062199232116
5,1340.6193417084953,0.0014168222395191071
5,1342.9182871046999,0.0014630386403017828
5,1345.2997134573989,0.001688649664913763
5,1347.408895089567,0.0014279079360592045
5,1349.8370329314916,0.0017032827940938434
5,1352.0496639796222,0.0016490211545416333
5,1354.4501329136274,0.0014297284997962316
5,1356.9942198221484,0.0013398764836430128
5,1359.4669447915896,0.001369728127808024
5,1361.6984871149366,0.001346275867826618
5,1363.8518013949065,0.0011467384470714758
5,1367.242058621707,9.581696680720707e-4
5,1369.5651998516378,0.001272206169091163
5,1371.8595776881546,0.001189074514149305
5,1374.4955510251946,0.0011087727454215024
5,1377.2919234007547,0.0011122596360353596
5,1380.6187060920536,0.001237506362112083
5,1383.2686267608806,0.001284051636957439
5,1385.521190847287,0.0012083621592460158
5,1387.476000357182,0.0013003966533204048
5,1390.1080707520766,0.0011021158656138736
5,1392.485275368823,0.0011364884970181054
5,1394.9815499662966,0.0010998744846135583
5,1397.328567066502,0.0013160541521745521
5,1399.3105504513783,0.0012413158891884382
5,1401.5825450843738,0.0013014256735875804
5,1403.5658059950697,0.0016796974476072151
5,1405.4311208529102,0.0012483268122909573
5,1407.609564496528,9.65820367819885e-4
5,1410.384497114749,9.909154710688016e-4
5,1413.2786398874416,9.034040430877985e-4
5,1415.511225275102,7.815209728905746e-4
5,1418.1244055500683,7.49638219474418e-4
5,1420.5628435754713,7.733666428772494e-4
5,1423.2597571689,8.061754178919446e-4
5,1425.407292497592,8.561153543128137e-4
5,1427.607208458778,0.0011106930022862325
5,1430.0121925032197,8.42139295664774e-4
5,1432.402405458199,8.821782050047932e-4
5,1434.6556523596494,8.425012110581378e-4
5,1436.5860810844922,8.196654326758253e-4
5,1438.9272716228572,8.650629836044635e-4
5,1441.1911928029822,9.401441625676183e-4
5,1443.5733478546806,9.710501577693457e-4
5,1445.604699136477,9.968168259114909e-4
5,1447.7630243145222,9.084284430710417e-4
5,1449.8535799478389,9.167918360359307e-4
5,1452.3069334926367,8.338199596782269e-4
5,1454.9827983444277,8.972914906260777e-4
5,1457.184951978897,8.424645991805947e-4
5,1459.1065449770483,8.719832010725062e-4
5,1461.2305341554131,9.317316944635081e-4
5,1464.0896245900688,7.996006392679249e-4
5,1466.4211743137355,7.562022180845385e-4
5,1469.425110047242,7.534091683071405e-4
5,1471.9791290010107,7.232512015377239e-4
5,1474.5202842210401,8.107841783827261e-4
5,1476.579747313004,7.788555643443253e-4
5,1478.8902541689342,7.030255646137155e-4
5,1481.0817522373864,6.451453397028063e-4
5,1483.158820688665,7.599156093352757e-4
5,1485.50761660525,7.812939671906082e-4
5,1487.6839240543195,6.1508493256398e-4
5,1489.609389240771,6.131943771535058e-4
5,1492.1517484537803,6.278224030399749e-4
5,1494.6258070717513,6.062862660807785e-4
5,1497.318802466312,5.943499252616927e-4
5,1499.3703628490573,6.829819422667251e-4
5,1501.8393005107296,6.767889113449602e-4
5,1504.5124558446146,6.888358204143026e-4
5,1507.2971800292844,6.288534659107628e-4
5,1509.8035624324762,6.462291540194423e-4
5,1511.6568379390458,7.839082281445522e-4
5,1513.837093820932,6.559176020193518e-4
5,1516.4326616536348,6.005290438133596e-4
5,1518.6574661784102,5.864502971973227e-4
5,1521.0057478765384,6.64592374633007e-4
5,1523.7401802204963,5.623739733295157e-4
5,1525.7694681080427,5.996767736745447e-4
5,1527.7528706840253,6.896869996678598e-4
5,1530.7229523034102,7.037239849345614e-4
5,1533.9349501269571,6.592165284127297e-4
5,1537.1578494835562,6.223407971176981e-4
5,1539.6087294809533,8.047312586724727e-4
5,1542.049924142265,6.988714294066254e-4
5,1544.5297457547124,6.711784757272916e-4
5,1547.1250297886143,7.112474619235208e-4
5,1549.4667298914576,6.545673767258362e-4
5,1553.1056372846297,5.901683871428712e-4
5,1554.9976064017721,7.11318568555318e-4
5,1557.5944857823033,5.784055809342039e-4
