id,time,pop
8,467.47810533997756,10
8,471.18734727043176,12
8,475.53295504711184,14
8,477.58323422617906,12
8,479.83510553759226,14
8,482.93877821118093,12
8,484.9502142692327,10
8,486.8077220840719,14
8,488.3123080201673,16
8,489.39869146001206,12
8,493.47653512485294,14
8,497.525169266701,12
8,500.56366929478304,14
8,503.13509168312135,14
8,505.12127247521556,12
8,506.79404427598996,16
8,509.51830101069993,14
8,512.2746870237411,14
8,515.2511487238281,12
8,518.3101455801399,10
8,521.9640738838355,8
8,523.1559760429183,8
8,526.1755793582067,8
8,528.4591740387862,8
8,531.2532394541684,6
8,533.3060920245846,6
8,539.5372650222691,4
8,542.0397034055555,4
8,544.9914498200861,4
8,546.3808311564259,4
8,549.3963725589646,2
8,550.1424791132721,4
8,554.447015519035,4
8,556.8846146748557,2
8,560.2484934160897,4
8,561.6188490921312,4
8,564.4351401436529,4
8,569.850724937275,6
8,576.871929531154,4
8,581.3964443421861,4
8,585.8742582868457,6
8,586.9522337990021,4
8,590.3345091867519,4
8,593.4974493884018,6
8,595.2941954829998,4
8,599.3844892545286,4
8,605.1482005969586,4
8,605.6033672532566,4
8,607.3571450674476,4
8,608.5458855138965,6
8,616.4603700156158,2
8,619.0476698468659,4
8,620.5941981172059,6
8,630.0794658978466,2
8,640.2998428620818,2
8,645.6044980085965,2
8,655.9991253704693,2
8,663.1790231391665,2
8,668.4387754724361,2
8,671.1724087379085,2
8,677.5613033100565,4
8,680.4415673660584,4
8,683.2541390499271,2
8,689.7921157822545,2
8,695.2082283788843,4
8,696.8052015737642,6
8,699.6820586706182,4
8,703.5381397843004,4
8,707.4300443946066,2
8,723.0555792569008,2
8,726.2778916954618,2
8,727.1789830854143,2
8,727.4644895502703,2
8,728.8670663761145,2
8,741.5358301420139,2
8,746.842835156419,2
8,748.9828839040722,2
8,750.7225077122719,2
8,752.6953576424823,2
8,757.7299495135358,2
8,758.6232303121565,4
8,759.8004121614362,4
8,761.6281647024507,4
8,763.546229949793,2
8,767.2642197141515,2
8,778.8488721196281,0
