id,time,pop
2,2.432631163967703,4464
2,4.911290712993483,4321
2,7.400099359196509,4146
2,9.958705533197316,4108
2,12.500964641406217,4047
2,15.033111055806222,3956
2,17.54276024870461,3969
2,20.026011717683748,4068
2,22.51649228076811,4080
2,25.05429557607785,4076
2,27.49327580854791,4045
2,29.90324619030183,4039
2,32.36861594299337,3994
2,34.796125518000935,4046
2,37.26956284296279,4019
2,39.72880392847608,3978
2,42.25789021173621,4007
2,44.67104143825114,4076
2,47.14048112520302,4075
2,49.70231793761764,4084
2,52.203424021750884,3976
2,54.68225072880118,4019
2,57.17870468346051,4052
2,59.66808285910172,4041
2,62.1726097415539,4090
2,64.71046815345323,3947
2,67.22432795677439,3984
2,69.69493207528689,4046
2,72.18768874988464,4094
2,74.68637696151512,4056
2,77.12693993752404,4118
2,79.54843583294019,4106
2,81.97376436969628,4082
2,84.45771353688089,4062
2,87.00360350040336,4009
2,89.47589914146553,3993
2,91.98452732093843,4029
2,94.4649688752891,4068
2,97.00786964520023,4055
2,99.55226733988115,4007
2,102.0061500749172,3954
2,104.45009667517517,3927
2,106.88418413076167,4002
2,109.41091474049738,4001
2,111.88065293884877,4047
2,114.35510289937972,4004
2,116.92174773442673,3998
2,119.37840947671302,4102
2,121.91482210810084,4060
2,124.41008951073307,4059
2,126.82241722937643,4065
2,129.3057451652499,4042
2,131.8184954417882,4061
2,134.2898940028142,4034
2,136.8437447454038,4044
2,139.32058881207521,4026
2,141.91757343363776,3928
2,144.48490573181212,3944
2,147.04969424104388,3896
2,149.61122190830574,3933
2,152.07978740257136,3972
2,154.56549217685614,4071
2,157.06983446170577,4174
2,159.46772903424227,4210
2,161.99167862579728,4060
2,164.50974238640603,4016
2,167.01921657053242,4021
2,169.59398962114867,3939
2,172.09106378183924,3954
2,174.63594532367426,3912
2,177.15697906178013,3943
2,179.5863968494355,4083
2,181.98383287020334,4065
2,184.44228792172797,3978
2,187.00411865734287,3917
2,189.50133812177145,4028
2,191.91354218425556,4056
2,194.32789424107574,4193
2,196.7837082104784,4149
2,199.27599024345756,4114
2,201.71026085413564,4152
2,204.18874412833262,4082
2,206.67072666944915,4081
2,209.1338579027007,4092
2,211.66073832891266,4062
2,214.15891368078442,3998
2,216.60119844076917,4105
2,219.1306007290023,4044
2,221.59650324263507,3998
2,224.1225969000732,3887
2,226.61440639735957,3953
2,229.2314300888598,3992
2,231.7575340803697,3949
2,234.24646321455754,3969
2,236.71872116522871,3972
2,239.23833028050393,4050
2,241.72191681975187,4051
2,244.21087816003887,4024
2,246.7007388839249,4027
2,249.29139835988056,4003
2,251.8291810293066,4010
2,254.34884407935107,3986
2,256.9393450470522,3959
2,259.51071447667556,3963
2,261.9790553563879,4052
2,264.43693055512506,4067
2,266.91041795915334,4004
2,269.39227681226726,3916
2,271.88768236807755,3936
2,274.3422178431685,3992
2,276.8301000093028,4018
2,279.3078764496124,4057
2,281.7955785259373,4028
2,284.2699292842994,4032
2,286.68645239430316,4032
2,289.1336913063009,3998
2,291.5961751882557,3966
2,294.2033570167552,3978
2,296.6957088437605,3996
2,299.24169361531415,3938
2,301.71754804109577,4014
2,304.23707476878525,4033
2,306.7288489470163,4025
2,309.26268983994277,4070
2,311.7784976791761,3990
2,314.2824357656219,4034
2,316.8164054419544,3986
2,319.4145492901285,3969
2,321.8973346945192,4003
2,324.35974365115965,3970
2,326.86571499567475,3951
2,329.31832255503707,3976
2,331.79831832798806,4053
2,334.2805821556969,3971
2,336.8080803151442,4005
2,339.308879932432,4057
2,341.8685002039262,4044
2,344.31055296877474,4112
2,346.7011530517829,4144
2,349.1583441834671,4137
2,351.64624327791046,4130
2,354.08014704754703,4074
2,356.60793982791756,4042
2,359.0367279606616,4202
2,361.55802892326847,4211
2,363.9743567210879,4154
2,366.49451944013646,4066
2,368.9977032402356,4094
2,371.541895372015,4005
2,374.03143036551234,4065
2,376.4904317305269,4032
2,378.912250556654,4037
2,381.45503738772993,3930
2,383.9561611913319,3967
2,386.4897539539733,3945
2,389.05022566107624,3964
2,391.5390479653256,3952
2,394.11721765400944,3962
2,396.6539236216698,3957
2,399.1724863060251,3905
2,401.7266698661042,3952
2,404.2097097027204,4101
2,406.69368136645943,4050
2,409.2874021652831,3969
2,411.827260389699,3941
2,414.3605909281711,3964
2,416.9129991626166,3923
2,419.40106779787584,3909
2,421.96166255624905,3837
2,424.4516381149886,3843
2,426.87532467199685,3888
2,429.33147477218927,3932
2,431.80676982466434,3944
2,434.2683255706542,4000
2,436.7521192328158,4018
2,439.2468168303961,4048
2,441.7853471713037,4076
2,444.3148868702441,4072
2,446.82074178954235,4004
2,449.3646923213778,3979
2,451.88435822800136,4046
2,454.35417676577094,4148
2,456.8324677860158,4089
2,459.2777899912017,4048
2,461.70087274912476,4018
2,464.1624785227465,4057
2,466.65443761089426,4113
2,469.13172616870594,4090
2,471.62579858259437,4024
2,474.1347570374708,4016
2,476.7455141155902,3961
2,479.3591703786973,3957
2,481.8467967637986,4001
2,484.2479141106169,4124
2,486.68502323637847,4091
2,489.14082451861793,4112
2,491.6051746557387,4182
2,494.1264229766949,4073
2,496.62843325945806,4052
2,499.0988466489637,4015
2,501.5685573333327,3989
2,504.12360620478717,3905
2,506.56967464497325,3955
2,509.14601988983065,3946
2,511.5879852916546,3966
2,514.1438182849345,3949
2,516.6322644447134,4014
2,519.0785090236665,4002
2,521.5201007214855,4077
2,524.049172513029,4054
2,526.5686785872308,4058
2,529.0822602668476,4052
2,531.6230141072781,3946
2,534.1396518574495,3946
2,536.6374192975363,4035
2,539.1477474737862,4026
2,541.6181930669002,4087
2,544.10481351553,3991
2,546.5655398654417,4061
2,549.001896771173,4014
2,551.5392538094891,3965
2,553.9808416885163,3953
2,556.5246269596098,3954
2,559.0259113180911,4052
2,561.4941438208622,4096
2,564.0189472738399,3982
2,566.4388743728458,4087
2,568.9168068433462,4087
2,571.3426489225048,4087
2,573.8237837023593,4080
2,576.250443226742,4077
2,578.7755579263776,3987
2,581.2969657965687,4014
2,583.7602848725896,4001
2,586.2853205365726,3974
2,588.8146513966606,3985
2,591.3231774806629,4016
2,593.9063827275099,3968
2,596.4652900383564,3936
2,599.004220484437,3983
2,601.4477260546224,3978
2,603.9457984859683,4021
2,606.439187122766,4043
2,608.9498985406972,3908
2,611.3994382535369,3997
2,613.8432912216646,4019
2,616.3592146385058,4014
2,618.8432257967394,4025
2,621.348797070143,4021
2,623.9974346166072,3948
2,626.4331952814168,4097
2,628.9798630673589,4067
2,631.4586771881906,4120
2,633.9622340093309,4000
2,636.4269014833804,4073
2,639.0029566682301,4092
2,641.53321684771,4078
2,643.9880926021618,4087
2,646.4809647867586,3947
2,648.9744801967959,3986
2,651.4943594382311,3973
2,654.0908503316576,3872
2,656.5811889741393,3904
2,659.1404774581677,3966
2,661.756364605373,3920
2,664.2214144488129,3964
2,666.879273309614,3939
2,669.4532385424037,3865
2,671.9525049110216,3899
2,674.5206791525025,3850
2,677.0273762526559,3894
2,679.5844127968404,3836
2,682.1645856001659,3845
2,684.6650829465497,3905
2,687.0821423179146,4062
2,689.538369586359,3995
2,692.0590940893861,4001
2,694.5562516867998,3963
2,697.0646834052554,3959
2,699.6122000548321,3874
2,702.061391260263,3978
2,704.591773398855,3938
2,707.159262497498,3915
2,709.6531683269818,4000
2,712.1885910276969,3920
2,714.7449217956832,3923
2,717.2178234350492,4060
2,719.762172050814,3996
2,722.2342198432378,4053
2,724.7653002415161,4057
2,727.3185443998116,4097
2,729.7282566342598,4144
2,732.1817374624688,4137
2,734.6940360516372,4069
2,737.1922562841772,3962
2,739.759788214349,3962
2,742.4114918024097,3965
2,744.8971244749997,3980
2,747.3803736072821,4042
2,749.9011667863581,4013
2,752.3702987862388,4062
2,754.9098193854193,3978
