id,r,y
9,0,NA
9,0.0096,NaN
9,0.0192,NaN
9,0.0288,NaN
9,0.0384,NaN
9,0.047999999999999994,NaN
9,0.0576,NaN
9,0.0672,NaN
9,0.0768,NaN
9,0.08639999999999999,NaN
9,0.09599999999999999,NaN
9,0.10559999999999999,NaN
9,0.1152,NaN
9,0.1248,NaN
9,0.1344,NaN
9,0.144,NaN
9,0.1536,NaN
9,0.16319999999999998,NaN
9,0.17279999999999998,NaN
9,0.18239999999999998,NaN
9,0.19199999999999998,NaN
9,0.20159999999999997,NaN
9,0.21119999999999997,NaN
9,0.22079999999999997,NaN
9,0.2304,NaN
9,0.24,NaN
9,0.2496,NaN
9,0.2592,NaN
9,0.2688,NaN
9,0.2784,NaN
9,0.288,NaN
9,0.2976,NaN
9,0.3072,NaN
9,0.31679999999999997,NaN
9,0.32639999999999997,NaN
9,0.33599999999999997,NaN
9,0.34559999999999996,NaN
9,0.35519999999999996,NaN
9,0.36479999999999996,NaN
9,0.37439999999999996,NaN
9,0.38399999999999995,NaN
9,0.39359999999999995,NaN
9,0.40319999999999995,NaN
9,0.41279999999999994,NaN
9,0.42239999999999994,NaN
9,0.43199999999999994,NaN
9,0.44159999999999994,NaN
9,0.45119999999999993,NaN
9,0.4608,NaN
9,0.4704,NaN
9,0.48,NaN
9,0.4896,NaN
9,0.4992,NaN
9,0.5087999999999999,NaN
9,0.5184,NaN
9,0.5279999999999999,NaN
9,0.5376,NaN
9,0.5471999999999999,NaN
9,0.5568,NaN
9,0.5663999999999999,NaN
9,0.576,NaN
9,0.5855999999999999,NaN
9,0.5952,NaN
9,0.6047999999999999,NaN
9,0.6144,NaN
9,0.624,NaN
9,0.6335999999999999,NaN
9,0.6432,NaN
9,0.6527999999999999,NaN
9,0.6624,NaN
9,0.6719999999999999,NaN
9,0.6816,NaN
9,0.6911999999999999,NaN
9,0.7008,NaN
9,0.7103999999999999,NaN
9,0.72,NaN
9,0.7295999999999999,NaN
9,0.7392,NaN
9,0.7487999999999999,NaN
9,0.7584,NaN
9,0.7679999999999999,NaN
9,0.7776,NaN
9,0.7871999999999999,NaN
9,0.7968,NaN
9,0.8063999999999999,NaN
9,0.816,NaN
9,0.8255999999999999,NaN
9,0.8351999999999999,NaN
9,0.8447999999999999,NaN
9,0.8543999999999999,NaN
9,0.8639999999999999,NaN
9,0.8735999999999999,NaN
9,0.8831999999999999,NaN
9,0.8927999999999999,NaN
9,0.9023999999999999,NaN
9,0.9119999999999999,NaN
9,0.9216,NaN
9,0.9311999999999999,NaN
9,0.9408,NaN
9,0.9503999999999999,NaN
9,0.96,NaN
9,0.9695999999999999,NaN
9,0.9792,NaN
9,0.9887999999999999,NaN
9,0.9984,NaN
9,1.008,NaN
9,1.0175999999999998,NaN
9,1.0272,NaN
9,1.0368,NaN
9,1.0464,NaN
9,1.0559999999999998,NaN
9,1.0655999999999999,NaN
9,1.0752,NaN
9,1.0848,NaN
9,1.0943999999999998,NaN
9,1.1039999999999999,NaN
9,1.1136,NaN
9,1.1232,NaN
9,1.1327999999999998,NaN
9,1.1423999999999999,NaN
9,1.152,NaN
9,1.1616,NaN
9,1.1711999999999998,NaN
9,1.1807999999999998,NaN
9,1.1904,NaN
9,1.2,NaN
9,1.2095999999999998,NaN
9,1.2191999999999998,NaN
9,1.2288,NaN
9,1.2384,NaN
9,1.248,NaN
9,1.2575999999999998,NaN
9,1.2671999999999999,NaN
9,1.2768,NaN
9,1.2864,NaN
9,1.2959999999999998,NaN
9,1.3055999999999999,NaN
9,1.3152,NaN
9,1.3248,NaN
9,1.3343999999999998,NaN
9,1.3439999999999999,NaN
9,1.3536,NaN
9,1.3632,NaN
9,1.3727999999999998,NaN
9,1.3823999999999999,NaN
9,1.392,NaN
9,1.4016,NaN
9,1.4111999999999998,NaN
9,1.4207999999999998,NaN
9,1.4304,NaN
9,1.44,NaN
9,1.4495999999999998,NaN
9,1.4591999999999998,NaN
9,1.4687999999999999,NaN
9,1.4784,NaN
9,1.4879999999999998,NaN
9,1.4975999999999998,NaN
9,1.5071999999999999,NaN
9,1.5168,NaN
9,1.5263999999999998,NaN
9,1.5359999999999998,NaN
9,1.5455999999999999,NaN
9,1.5552,NaN
9,1.5648,NaN
9,1.5743999999999998,NaN
9,1.5839999999999999,NaN
9,1.5936,NaN
9,1.6032,NaN
9,1.6127999999999998,NaN
9,1.6223999999999998,NaN
9,1.632,NaN
9,1.6416,NaN
9,1.6511999999999998,NaN
9,1.6607999999999998,NaN
9,1.6703999999999999,NaN
9,1.68,NaN
9,1.6895999999999998,NaN
9,1.6991999999999998,NaN
9,1.7087999999999999,NaN
9,1.7184,NaN
9,1.7279999999999998,NaN
9,1.7375999999999998,NaN
9,1.7471999999999999,NaN
9,1.7568,NaN
9,1.7663999999999997,NaN
9,1.7759999999999998,NaN
9,1.7855999999999999,NaN
9,1.7952,NaN
9,1.8047999999999997,NaN
